CMBODY             =                            4
      2458385.052904       194945545.752       -68470613.041        -6218270.872
      2458385.152904       195022784.250       -68255170.327        -6215651.754
      2458385.252904       195099804.010       -68039651.052        -6213025.664
      2458385.352904       195176604.951       -67824055.460        -6210392.605
      2458385.452904       195253186.992       -67608383.794        -6207752.581
      2458385.552904       195329550.052       -67392636.298        -6205105.595
      2458385.652904       195405694.051       -67176813.216        -6202451.649
      2458385.752904       195481618.908       -66960914.791        -6199790.748
      2458385.852904       195557324.544       -66744941.268        -6197122.893
      2458385.952904       195632810.878       -66528892.891        -6194448.089
      2458386.052904       195708077.832       -66312769.903        -6191766.338
      2458386.152904       195783125.327       -66096572.549        -6189077.644
      2458386.252904       195857953.284       -65880301.074        -6186382.010
      2458386.352904       195932561.625       -65663955.721        -6183679.438
      2458386.452904       196006950.272       -65447536.735        -6180969.933
      2458386.552904       196081119.147       -65231044.360        -6178253.498
      2458386.652904       196155068.173       -65014478.842        -6175530.135
      2458386.752904       196228797.273       -64797840.425        -6172799.848
      2458386.852904       196302306.371       -64581129.354        -6170062.640
      2458386.952904       196375595.389       -64364345.874        -6167318.515
      2458387.052904       196448664.252       -64147490.230        -6164567.475
      2458387.152904       196521512.885       -63930562.667        -6161809.524
      2458387.252904       196594141.211       -63713563.431        -6159044.666
      2458387.352904       196666549.156       -63496492.766        -6156272.903
      2458387.452904       196738736.644       -63279350.918        -6153494.239
      2458387.552904       196810703.603       -63062138.133        -6150708.677
      2458387.652904       196882449.956       -62844854.656        -6147916.221
      2458387.752904       196953975.632       -62627500.732        -6145116.873
      2458387.852904       197025280.555       -62410076.608        -6142310.638
      2458387.952904       197096364.653       -62192582.530        -6139497.519
      2458388.052904       197167227.854       -61975018.743        -6136677.518
      2458388.152904       197237870.084       -61757385.493        -6133850.639
      2458388.252904       197308291.271       -61539683.026        -6131016.887
      2458388.352904       197378491.344       -61321911.589        -6128176.263
      2458388.452904       197448470.231       -61104071.428        -6125328.772
      2458388.552904       197518227.860       -60886162.789        -6122474.417
      2458388.652904       197587764.162       -60668185.919        -6119613.201
      2458388.752904       197657079.065       -60450141.063        -6116745.128
      2458388.852904       197726172.498       -60232028.470        -6113870.201
      2458388.952904       197795044.393       -60013848.384        -6110988.424
      2458389.052904       197863694.679       -59795601.054        -6108099.799
      2458389.152904       197932123.287       -59577286.726        -6105204.332
      2458389.252904       198000330.149       -59358905.646        -6102302.025
      2458389.352904       198068315.195       -59140458.062        -6099392.881
      2458389.452904       198136078.357       -58921944.221        -6096476.904
      2458389.552904       198203619.567       -58703364.370        -6093554.098
      2458389.652904       198270938.758       -58484718.756        -6090624.465
      2458389.752904       198338035.862       -58266007.626        -6087688.011
      2458389.852904       198404910.812       -58047231.229        -6084744.738
      2458389.952904       198471563.541       -57828389.810        -6081794.649
      2458390.052904       198537993.983       -57609483.619        -6078837.749
      2458390.152904       198604202.072       -57390512.902        -6075874.040
      2458390.252904       198670187.743       -57171477.906        -6072903.527
      2458390.352904       198735950.929       -56952378.881        -6069926.213
      2458390.452904       198801491.565       -56733216.073        -6066942.102
      2458390.552904       198866809.588       -56513989.731        -6063951.196
      2458390.652904       198931904.932       -56294700.102        -6060953.501
